pse_pssm0,pse_pssm1,pse_pssm2,pse_pssm3,pse_pssm4,pse_pssm5,pse_pssm6,pse_pssm7,pse_pssm8,pse_pssm9,pse_pssm10,pse_pssm11,pse_pssm12,pse_pssm13,pse_pssm14,pse_pssm15,pse_pssm16,pse_pssm17,pse_pssm18,pse_pssm19,pse_pssm20,pse_pssm21,pse_pssm22,pse_pssm23,pse_pssm24,pse_pssm25,pse_pssm26,pse_pssm27,pse_pssm28,pse_pssm29,pse_pssm30,pse_pssm31,pse_pssm32,pse_pssm33,pse_pssm34,pse_pssm35,pse_pssm36,pse_pssm37,pse_pssm38,pse_pssm39
0.382994999,-0.263353121,-0.176597125,-0.566056635,-0.524588612,-0.086854495,-0.449898325,-0.158736807,-0.428183395,0.496804858,0.41144832,-0.219476304,0.610282022,0.373579732,-0.368129564,0.285273,0.430341159,-0.203877589,0.018937235,0.436090647,1.241473022,1.286311529,1.406892166,1.001502438,0.615369412,1.102136974,0.86175416,2.046703931,0.686013421,2.004643508,2.136603888,1.10338848,1.401198918,2.772179416,2.256583744,1.235711663,1.08900592,2.369225662,1.540450966,1.271399333
0.348941107,0.043403103,-0.044712207,-0.050910226,-0.16952159,0.086448255,0.075250585,-0.020409165,0.095163153,0.011132315,-0.068427773,0.005543892,0.163152459,-0.206305764,-0.169898412,0.179621054,0.201643453,-0.574167942,0.015117014,0.078936691,1.049200927,1.976579711,1.409523592,2.199763647,2.600644573,1.159955606,1.789508871,2.516483463,2.046869096,2.252112605,1.822380988,1.306835856,1.833844953,2.364510567,2.777843893,0.813051219,0.932719222,3.429398117,1.667032222,1.525287369
0.693572607,-0.233375542,-0.14229059,-0.451237281,-0.160538012,-0.054517192,-0.271716735,0.167934,-0.410381251,0.268080312,0.297857754,-0.126210106,0.409942288,-0.082957407,-0.372328723,0.497119402,0.437625425,-0.579481449,-0.273064525,0.385967023,2.005499204,1.521583792,1.6196617,1.561699758,1.529663404,0.917849243,0.871478457,3.781296461,0.961618209,2.711103212,2.834512835,0.709547803,1.549409442,2.421538781,1.220307783,1.756839603,0.981997259,2.186081377,1.256044981,1.98717993
0.030204285,0.128438601,0.1803755,0.084516776,-0.197122818,-0.082534983,0.166250733,-0.12477401,0.256855195,0.187185469,-0.146999003,0.126487044,0.04420979,-0.129806605,-0.279912953,0.150225024,0.032831339,-0.565966245,0.031407687,0.108129173,1.129331296,1.603486876,1.630821401,2.308375009,1.876171742,0.858806277,1.615603378,2.606169914,1.339454954,2.608305615,1.895160656,1.495536596,1.509430583,1.86401479,2.24010961,1.060406211,0.953439874,2.552936387,1.744005752,2.134198397
0.685813876,0.414558222,-0.231885882,0.115512428,-0.721036371,0.134499458,0.14819206,-0.041363668,0.126333172,-0.1661767,0.095948166,-0.294334764,0.157063224,-0.202180189,0.011851137,0.172224211,0.328728027,-0.517227441,-0.37961239,0.163093425,1.267285072,2.350014838,1.127838132,2.514634804,1.076712493,0.845158411,1.888139912,1.694846262,1.43378001,1.979886775,2.354462718,0.741085025,1.569224631,2.347448425,2.698024106,0.933824163,0.77196518,1.716225104,1.225550753,1.536478028
0.693696547,0.435075528,-0.240541227,0.087311038,-0.701517542,0.113813821,0.151179632,-0.058080566,0.114599815,-0.150707857,0.128200758,-0.271214865,0.153548959,-0.216682393,-0.038880606,0.149547966,0.335657242,-0.505859074,-0.373128208,0.193981033,1.333642039,2.348921705,1.067165274,2.392610229,1.107141151,0.892813661,1.873641138,1.712716718,1.318427686,1.928763777,2.262625779,0.714368282,1.516239031,2.237631215,2.732256483,0.953209992,0.832002258,1.931120689,1.199246616,1.640023867
0.656497194,-0.382066426,0.189059665,0.178099796,-0.975553193,0.267317311,0.093543057,0.076410026,-0.485911438,-0.077585913,-0.115751284,0.13432164,0.138021357,-0.1333146,-0.20470648,0.250719683,0.410973872,-0.142677343,0.024110572,0.098492504,0.924977762,0.842332684,1.43983041,2.09744923,0.735577581,1.252211548,1.409342238,1.688433482,0.699602408,1.799281359,1.555194022,1.575496918,1.285346293,1.940616081,2.151976585,0.777088278,0.790522754,2.872976602,1.608891436,1.287447728
0.355021046,-0.182926446,-0.095944081,-0.526877484,-0.618792599,-0.075308283,-0.420519984,-0.034830167,-0.369601598,0.410407598,0.354545775,-0.174207512,0.486986236,0.334309435,-0.423627471,0.245496252,0.375280596,-0.097392362,0.082578826,0.375402223,1.296121483,1.094295151,1.646330301,1.162253594,0.538726548,1.057200501,0.691257088,2.317190079,0.765997616,2.133060367,2.008534223,1.021311634,1.447434185,2.50502359,2.14995576,1.276935229,0.986222221,2.630853,1.644051261,1.415796823
0.249999039,-0.144857986,0.082435504,-0.120130179,0.239286303,0.124680272,0.077629611,-0.243592399,0.22304409,0.020902999,-0.220845954,0.150346307,0.219325239,-0.091186872,-0.313475355,0.130636745,0.076840981,-0.378490469,-0.018071812,-0.064476065,1.112122555,1.071836079,1.456810888,2.182876742,2.615187224,1.142485173,1.894763738,2.224125898,1.857482649,1.884600132,1.747658122,1.465091629,1.565119929,1.968208817,2.135865701,0.912707786,0.815708854,5.458792241,1.40542692,1.665794832
0.338013134,0.206987212,-0.210592646,0.09774703,-0.419238279,-0.053862925,0.042664976,-0.102408583,0.389530298,-0.132186524,-0.043052734,-0.19570604,0.023110481,-0.033378868,-0.00269309,-0.001209369,0.121164067,-0.027173161,-0.041045517,0.043330538,0.966053835,1.53748691,1.296998512,3.024636206,1.318635369,1.01524352,1.554468302,2.233783637,2.210585336,1.981712554,2.031233724,1.244502339,1.31596221,2.244266002,3.002247444,1.062812718,1.118674715,3.127970182,1.721615094,1.424618781
0.245468496,0.012724363,0.035036871,-0.007303033,-0.16201175,0.078229902,-0.014303959,-0.154130059,0.188453388,-0.122479908,-0.111170555,-0.015989939,0.245200381,-0.131552838,-0.337676514,0.08726527,0.146045705,-0.150018422,0.248238172,-0.08002557,1.183355013,1.510717022,1.417561259,1.946946746,1.868480134,1.28074231,1.586417003,2.979897724,1.414537123,1.442987895,1.500306765,1.121256352,1.353246281,1.669594815,2.246430751,0.932789166,0.974596405,4.563318812,2.179385279,1.295874378
0.50811442,-0.090700867,-0.239732468,-0.546962447,-0.527982846,-0.039122244,-0.301495573,-0.072719153,-0.393007046,0.448870147,0.385667924,-0.251860369,0.343070008,0.218924652,-0.31336653,0.290821073,0.328991414,-0.169526307,0.020042456,0.401973754,1.318040912,1.794219854,1.163577031,1.176154033,1.040958748,1.430504308,1.407081667,2.356539294,0.781701697,2.457327623,2.155886421,0.940267778,1.425428585,2.124321247,1.780069574,1.397701539,0.965607578,2.282427397,1.615933573,1.608804733
0.613289238,0.471531347,0.026711083,-0.005307524,-0.600213566,0.400594955,0.254427523,-0.094522698,0.141744593,-0.257462368,-0.178906742,0.30869197,0.07721149,-0.634118566,0.005585206,0.444904359,0.395325717,-0.934129023,-0.386466768,-0.048890228,1.216159157,1.249180884,0.995746429,1.650397826,1.401145825,0.945302936,1.516811115,1.810098638,1.538199468,1.903430557,2.499025595,1.015256337,1.962501892,1.712338274,1.947094278,1.210761656,0.841075948,1.849566332,1.980404677,1.584076962
0.75559719,0.532957254,-0.393579406,-0.14772255,-0.502010445,0.226640637,0.143249404,-0.159001604,0.310019441,-0.063336299,0.293748677,-0.332135457,0.167914104,-0.290204477,-0.242212047,0.237476761,0.288107979,-0.699013218,-0.417130347,0.290634403,1.020672761,2.513498659,0.896679067,1.972476476,1.250626396,1.264251175,2.056218895,2.016242779,1.432870385,2.461859704,2.724080727,0.858019375,1.373592611,2.677423794,1.991811687,1.123789421,0.881058385,1.222938102,1.167546351,1.966272644
0.259915516,0.045801307,-0.07787351,-0.022931542,-0.052614659,0.056276953,0.109696698,-0.068419297,0.228486608,-0.005833485,-0.1611822,-0.063013581,0.142514445,-0.227074456,-0.116937703,0.141662565,0.311731246,-0.563508492,-0.084746504,0.148050092,1.188204901,1.680629639,1.226927905,1.961188449,2.414829003,0.982473919,1.635447637,2.981877641,2.096600996,2.143784198,1.6890404,1.09173593,1.801847963,2.597464238,2.803758243,0.665743974,1.055802021,3.464834171,1.593362516,1.821846017
-0.016277173,0.157894643,0.160902104,0.045570684,-0.357256647,0.140624742,0.089106744,-0.428750445,0.32067057,-0.041207619,-0.188138748,0.047089613,0.415461269,0.060211632,-0.470040321,0.020119634,0.075593744,-0.041046475,0.216992898,-0.20752085,0.831783694,1.627835471,1.437014024,1.986521276,2.526801995,1.083804991,1.566172617,1.669825092,1.307131783,1.610904195,1.995315939,1.203573579,1.257735748,1.806719858,2.042067866,0.954607231,0.834292768,4.374073686,1.36347383,1.175183431
0.50739561,0.216930278,-0.067669117,0.052861381,-0.56657242,0.332180106,0.376509545,-0.324363112,-0.08700866,0.068323095,0.063048544,0.167950751,0.203134116,-0.515239051,-0.195195484,0.337922956,0.400778571,-0.921626797,-0.298430346,0.249070036,1.917541589,1.975944108,1.175622352,2.312273883,0.749844068,1.221781872,2.233437648,2.40663622,1.867600145,2.776518516,3.277481423,1.059452504,2.086751417,1.424507821,2.279689018,0.880681413,1.019516273,0.48958381,1.375251415,1.840292092
0.217698777,0.274948203,0.034661095,0.063813053,-0.46143138,0.305969836,0.113958332,-0.347851098,0.357391347,-0.184127994,-0.111539701,0.107233186,-0.027563753,-0.085376408,-0.187139747,0.059664185,0.040484882,0.019459705,0.016292851,-0.20654537,1.005593068,1.839323893,1.364855434,2.061362523,2.273726877,1.055329578,1.434058816,1.88261589,2.059102393,1.6390617,1.817666985,1.050433047,1.657370988,2.263026222,2.242125996,0.813057821,0.604860609,4.945710528,2.042272337,1.215776953
0.621626711,0.255374094,-0.082726129,0.124227034,-0.341979814,-0.021188914,0.077455396,-0.015640976,0.208737169,-0.083804592,-0.053341596,-0.247848097,-0.055584955,-0.228202074,-0.114135053,0.152439335,0.19772824,-0.449753629,-0.153669521,0.21028737,1.103116808,2.015394214,1.542488657,2.589318747,1.628511303,0.965979543,1.567889471,2.651741573,1.794479992,1.967162672,1.771628449,1.028982233,1.15143631,2.156081042,2.282371147,1.002086163,0.991055217,2.525331292,1.673764494,1.826630945
0.6326966,-0.008369001,-0.062381943,-0.153023356,-0.15751388,0.05861053,0.008743413,-0.160410486,0.038829516,0.103749181,0.131629564,-0.095965703,0.217273496,-0.155005447,-0.383100293,0.166639763,0.227103857,-0.553391548,-0.073222105,0.217107841,1.141922132,1.75151282,1.54630248,2.274292829,1.579412494,1.039718472,1.985229244,2.66427243,1.245136647,2.634657529,2.360721539,1.598424873,1.512563627,2.154223312,2.294016211,0.980370387,0.952419995,1.561968225,1.461434095,2.013432524
0.314721144,0.186326729,-0.050469583,0.033150201,-0.507687319,0.123250493,0.273551414,-0.186376381,0.071304545,-0.095999655,-0.00366651,0.074193567,-0.014467623,-0.066332232,-0.140279006,0.210474377,0.23947675,-0.487680119,-0.015280058,0.041789267,1.125917138,2.032853033,1.233186603,2.332316992,1.929750735,1.023077368,2.012401752,2.382122918,1.573892551,1.84292142,2.017055161,1.263375781,1.548614713,3.087914269,2.361527271,0.937896108,0.910584158,3.151682994,2.010793492,1.609952924
0.18454138,0.196398927,-0.066718419,-0.077343874,0.068045968,0.23866725,0.051244653,-0.469790223,0.520085767,-0.203446684,-0.185931266,-0.024764089,0.133376971,-0.128813722,-0.208837498,-0.00055723,-0.052178684,0.268599526,-0.00927746,-0.233301294,0.960534284,1.818757357,1.375818742,2.139586865,1.925615647,1.171081131,1.690003708,2.048630084,1.448282745,1.824236382,2.137709918,1.294281869,1.415199753,2.067505768,2.665794182,0.983753676,0.67417668,4.459278957,1.558952424,1.481115256
0.542064153,0.184778904,-0.206740572,0.091196739,-0.112515026,-0.089747974,-0.023792057,-0.004891997,0.38107916,-0.095379558,-0.069574377,-0.364167941,0.297908074,-0.278235815,-0.196578325,-0.067593454,0.12794991,-0.000103713,-0.137701878,0.022045747,1.34625065,1.732649168,1.353073155,2.304799394,1.660326889,0.839914206,1.793067765,2.659530609,1.558713614,2.156442219,2.006484407,1.183002101,1.851927525,1.615094472,2.135667264,0.852449195,1.115819732,3.067402695,1.170746059,1.761882741
0.569670687,0.12813911,-0.170770707,0.004893102,-0.210735389,-0.00752846,0.015500173,-0.118327422,0.211037871,0.008594417,0.000286809,-0.127322689,0.198517195,-0.268521033,-0.127372574,0.162525467,0.253703084,-0.493944689,-0.209379805,0.181034851,1.356930823,1.775778819,1.234774659,2.209220949,1.446235058,1.050578894,1.673221299,2.699499634,1.292768129,2.056760102,1.926114349,1.235899605,1.565144514,1.802497983,2.552727251,0.868308786,0.965976966,2.682546903,1.264696183,1.679803946
0.491600895,-0.350590599,-0.102007172,-0.414567169,-0.157693663,-0.142613569,-0.284075224,0.067619664,-0.296102416,0.341150704,0.228501278,-0.208936954,0.394780124,0.175294547,-0.337379212,0.345528214,0.336635242,-0.471678777,0.054706958,0.32982713,1.400912981,1.182303262,1.23019138,1.463646374,2.322097894,0.822097538,0.975492049,3.091191938,1.564136743,1.820278059,1.527582796,0.955157268,1.622499456,2.209806578,1.921953317,0.968966152,0.782200857,2.862010736,1.740160134,1.431270084
0.382675738,0.32139719,0.129930141,0.031362754,-1.043657164,0.2746276,0.178972144,-0.372200969,-0.204059914,0.114968426,-0.047106078,0.205167359,0.122542511,-0.257204213,-0.326709417,0.239212953,0.423401233,-0.425443703,-0.012146133,0.264269542,0.981786439,1.530307499,1.535944561,1.877056385,0.859790579,1.134296711,1.403668086,1.262928373,1.104468762,1.863589722,1.362466371,1.033369954,1.134007722,1.758123487,2.053246893,1.089101664,1.117543909,3.206995681,1.708644548,1.643418809
0.338849672,0.199493709,-0.236669603,0.151773628,-0.519442366,-0.036404472,0.033832165,-0.077360904,0.435758185,-0.181207002,-0.088030018,-0.219587341,-0.031810808,-0.012792602,0.060997561,-0.028011739,0.092467474,0.095744804,0.00859291,0.013806747,1.117677333,1.467475438,1.280447886,2.580246313,1.315092634,0.977719697,1.658589627,2.185269805,2.032159022,1.763462502,1.860722994,1.073626545,1.16926186,1.958846565,2.894896619,0.92717662,1.088422921,2.892614011,1.499956198,1.427683581
0.38138313,0.133472895,-0.174728918,0.019051578,-0.074143883,-0.165896663,0.072855025,-0.053152266,0.352820462,8.50E-05,-0.170475275,-0.12979804,0.355226922,-0.267188947,-0.146909359,-0.04667343,0.149582397,-0.154624761,-0.116956482,0.036070599,1.277454215,1.926490785,1.442178538,2.861098276,1.669731003,0.872814102,1.600098227,3.029388275,2.002452248,2.277488731,2.029968737,1.25333454,1.588419732,1.764133549,2.191020954,0.960943995,0.972257413,2.82108548,1.43584681,1.780591675
0.303915324,0.244096359,0.229264017,0.125908075,-0.649780772,0.389973199,0.343116632,-0.137647127,0.028951269,-0.214648324,-0.207628259,0.327666422,0.023500244,-0.416026682,-0.095301345,0.423358998,0.358061769,-0.798963877,-0.194615473,-0.083200447,1.187192763,2.235687127,1.82662256,2.85919568,0.588858983,1.3496059,1.916639307,2.604915018,1.763322348,2.126168453,2.117327902,1.410306781,1.252535923,2.046176654,2.676454402,1.152673376,1.434925449,1.451130215,1.853845806,1.794555143
0.587195787,-0.312082025,0.188503496,0.17915807,-0.475655836,0.234102145,0.175380987,0.045921743,-0.37742038,0.12380175,-0.155357868,0.190090114,0.160517084,-0.301689628,-0.376913197,0.181112029,0.306711456,-0.589513676,-0.025535767,0.241673717,1.296961892,0.962585341,1.610647164,2.723066495,1.571507692,1.308730384,1.423526092,2.467585957,0.952207267,2.158302767,1.488668683,1.555338616,1.364548061,1.434264147,1.620540759,0.903556764,0.943022405,2.145434431,1.456142619,1.643654447
0.755602622,0.323638865,-0.299662717,0.068572192,-0.534126092,0.092814444,0.148482396,-0.153199348,0.318557082,-0.151777704,0.111064817,-0.206995838,-0.004633199,-0.196518597,-0.185875266,0.061219184,0.145109779,-0.205015104,-0.161874226,0.074616708,0.844668867,1.931360745,1.364670465,3.169200885,1.665160603,1.159132961,1.869358162,2.004447006,1.357488087,2.158808684,2.432505963,1.412755689,1.739917546,2.499659146,2.268185616,1.054747431,1.045230053,2.799001319,1.452597478,1.867440903
0.354434542,0.180588361,-0.091880581,0.105527623,-0.205452606,0.074717132,0.230359547,-0.278968792,0.454060384,-0.046521845,-0.083195632,-0.049604728,0.102961929,-0.203591695,-0.264697512,-0.053791707,-0.01805812,-0.207021534,-0.02020369,0.020338925,1.245577849,1.536739842,1.36431021,2.520707367,1.22965832,1.042565714,1.647001622,2.639668275,1.325759409,2.269510436,2.39489538,1.274330724,1.393851789,1.852899568,2.263176511,0.89924867,0.85967341,3.098833091,1.337813802,1.874882833
